date,weighted_avg_sentiment_score,daywise_median_positive_score,daywise_median_negative_score,daywise_positive_tweet_count,daywise_negative_tweet_count,daywise_avg_replyCount,daywise_avg_retweetCount,daywise_avg_likeCount,daywise_avg_quoteCount,company,stock_price,next_day_stock_price,trend
2022-09-07,0.5069151364764267,0.5267,0.0516,16,1,1,4,23,1,2,258.089996,258.5199890136719,1
2022-09-08,0.4742655172413793,0.652,0.0,5,0,3,4,29,1,2,258.519989,264.4599914550781,1
2022-09-09,0.2066,0.1779,0.0,2,0,2,2,14,1,2,264.459991,258.5799865722656,0
2022-09-10,0.3791242574257426,0.5106,0.0,6,0,2,7,34,1,2,258.5799865722656,258.5799865722656,0
2022-09-11,0.400568,0.4588,0.0,3,0,4,13,25,1,2,258.5799865722656,266.6499938964844,1
2022-09-12,0.1543128133704735,0.4019,0.3182,15,1,12,23,127,3,2,266.649994,251.99000549316406,0
2022-09-13,0.4064255813953489,0.5423,0.0,9,0,2,6,20,1,2,251.990005,252.22000122070312,1
2022-09-14,0.5744777636594663,0.6249,0.0,6,0,10,11,113,3,2,252.220001,245.3800048828125,0
2022-09-15,0.3962486963835155,0.4588,0.4215,7,2,15,23,133,4,2,245.380005,244.74000549316406,0
2022-09-16,0.1984526785714286,0.4877,0.296,5,2,2,15,42,1,2,244.740005,252.1959991455078,1
2022-09-17,0.326475136825645,0.1779,0.0,8,0,14,23,160,3,2,252.1959991455078,248.58250427246094,0
2022-09-18,0.4460429941395845,0.3612,0.296,3,1,40,150,470,14,2,248.58250427246094,244.52000427246094,0
2022-09-19,0.2996682857142857,0.4019,0.3818,9,1,3,10,32,1,2,244.520004,242.4499969482422,0
2022-09-20,0.7145914893617021,0.6808,0.0,5,0,4,9,57,2,2,242.449997,238.9499969482422,0
2022-09-21,0.5771572164948454,0.34,0.4019,4,1,4,6,33,1,2,238.949997,240.97999572753906,1
2022-09-22,0.4128860052562418,0.4767,0.765,13,2,7,18,85,2,2,240.979996,237.9199981689453,0
2022-09-23,0.0664973509933775,0.296,0.3612,6,2,3,7,34,1,2,237.919998,240.96400451660156,1
2022-09-24,-0.1359115292233787,0.4939,0.25,3,3,13,15,179,3,2,240.96400451660156,240.0749969482422,0
2022-09-25,0.7702701776649746,0.4767,0.0,3,0,14,90,394,2,2,240.0749969482422,237.4499969482422,0
2022-09-26,0.2310132325141777,0.34,0.0258,8,1,6,12,59,1,2,237.449997,236.41000366210938,0
2022-09-27,0.3385120930232557,0.296,0.2732,4,1,2,8,36,2,2,236.410004,241.07000732421875,1
2022-09-28,0.1712,0.4404,0.2732,8,2,3,5,29,1,2,241.070007,237.5,0
2022-09-29,0.3780392857142857,0.1779,0.0,6,0,5,11,33,1,2,237.5,232.89999389648438,0
2022-09-30,0.3888268551236749,0.296,0.3182,6,1,4,4,36,1,2,232.899994,237.0659942626953,1
2022-10-01,0.1587303448275862,0.1779,0.0,3,0,2,9,37,2,2,237.0659942626953,236.97000122070312,0
2022-10-02,0.2335308771929824,0.1779,0.0,4,0,3,6,57,1,2,236.97000122070312,240.74000549316406,1
2022-10-03,0.4598834677419354,0.296,0.0,7,0,3,6,36,1,2,240.740005,248.8800048828125,1
2022-10-04,0.4300989122552574,0.296,0.4215,4,1,16,36,276,3,2,248.880005,249.1999969482422,1
2022-10-05,0.339945475638051,0.3612,0.0,7,0,4,11,54,2,2,249.199997,246.7899932861328,0
2022-10-06,0.4484793893129771,0.4939,0.1027,5,1,5,11,57,1,2,246.789993,234.24000549316406,0
2022-10-07,0.4842947229551451,0.3182,0.34,6,1,4,19,109,1,2,234.240005,243.97000122070312,1
2022-10-08,0.176476119402985,0.4912,0.0,2,0,2,8,17,1,2,243.97000122070312,244.77749633789062,1
2022-10-09,0.3529226003490401,0.4767,0.0,3,0,17,154,287,8,2,244.77749633789062,229.25,0
2022-10-10,0.4905184796854521,0.6124,0.2732,7,1,7,14,77,2,2,229.25,225.41000366210938,0
2022-10-11,0.2071799159271368,0.3182,0.4588,6,3,10,26,179,3,2,225.410004,225.75,1
2022-10-12,-0.0082850498338871,0.4767,0.3182,6,7,2,7,24,1,2,225.75,234.24000549316406,1
2022-10-13,0.3247024572649572,0.4939,0.2732,9,3,5,9,72,3,2,234.240005,228.55999755859375,0
2022-10-14,0.1249072483221476,0.5267,0.4019,3,6,13,11,83,2,2,228.559998,228.64199829101562,1
2022-10-15,0.263200187090739,0.7003,0.0,3,0,19,25,153,1,2,228.64199829101562,228.49000549316406,0
2022-10-16,0.8012103879026955,0.3612,0.128,3,1,30,234,761,6,2,228.49000549316406,237.52999877929688,1
2022-10-17,0.4865584615384615,0.4767,0.0,2,0,1,7,33,2,2,237.529999,238.5,1
2022-10-18,0.377173292469352,0.5574,0.2732,9,2,10,18,96,5,2,238.5,236.47999572753906,0
2022-10-19,0.0379793010752688,0.6249,0.2023,7,5,6,14,115,1,2,236.479996,236.14999389648438,0
2022-10-20,0.7149282608695652,0.8316,0.0,5,0,3,5,28,1,2,236.149994,242.1199951171875,1
2022-10-21,0.4959787614185921,0.802,0.3182,22,1,14,110,298,11,2,242.119995,238.15599060058594,0
2022-10-22,0.4138047619047618,0.6486,0.4588,4,1,3,2,14,1,2,238.15599060058594,238.3125,1
2022-10-23,0.5711558865248227,0.7003,0.0,5,0,14,22,141,2,2,238.3125,247.25,1
2022-10-24,0.2967643608190371,0.1779,0.0,6,0,12,40,226,5,2,247.25,250.66000366210938,1
2022-10-25,0.3228242241142544,0.4404,0.4588,15,2,10,17,183,6,2,250.660004,231.32000732421875,0
2022-10-26,0.0338499567099567,0.3182,0.4404,11,19,6,10,70,2,2,231.320007,226.75,0
2022-10-27,0.1238826254826254,0.25,0.128,13,9,5,16,87,2,2,226.75,235.8699951171875,1
2022-10-28,0.5955874458874458,0.7003,0.0,11,0,3,10,84,1,2,235.869995,238.3699951171875,1
2022-10-29,-0.0739328947368421,0.1263,0.5574,4,2,7,18,102,1,2,238.3699951171875,236.14999389648438,0
2022-10-30,0.262481775259679,0.7783,0.128,7,3,5,18,106,3,2,236.14999389648438,232.1300048828125,0
2022-10-31,0.4721140170940171,0.5267,0.0,7,0,3,10,84,1,2,232.130005,228.1699981689453,0
2022-11-01,0.2194942622950819,0.1779,0.1531,4,1,3,11,25,0,2,228.169998,220.10000610351562,0
2022-11-02,0.4468405635648755,0.296,0.0,5,0,10,57,255,2,2,220.100006,214.25,0
2022-11-03,0.2371409090909091,0.25,0.0,7,0,6,15,107,1,2,214.25,221.38999938964844,1
2022-11-04,0.1243838731443994,0.8176,0.1027,5,3,8,35,186,3,2,221.389999,223.2080078125,1
2022-11-05,0.8293283018867925,0.8779,0.0,4,0,1,10,32,1,2,223.2080078125,220.9774932861328,0
2022-11-06,-0.0746889108910891,0.1779,0.743,1,2,7,19,127,1,2,220.9774932861328,227.8699951171875,1
2022-11-07,0.3718572953736654,0.5267,0.0,4,0,6,4,71,2,2,227.869995,228.8699951171875,1
2022-11-08,0.446195,0.34,0.0,6,0,1,5,23,1,2,228.869995,224.50999450683594,0
2022-11-09,0.3689242647058823,0.296,0.0,6,0,5,3,20,1,2,224.509995,242.97999572753906,1
2022-11-10,0.4669830379746835,0.4588,0.7506,11,2,6,10,61,1,2,242.979996,247.11000061035156,1
2022-11-11,0.08358,0.2023,0.25,4,2,3,14,58,1,2,247.110001,234.2679901123047,0
2022-11-12,0.2176749704840614,0.5423,0.34,9,3,8,13,66,1,2,234.2679901123047,235.86749267578125,1
2022-11-13,0.1887681707317073,0.6369,0.5994,6,2,10,14,103,1,2,235.86749267578125,241.5500030517578,1
2022-11-14,0.198347619047619,0.4939,0.0772,3,1,3,5,21,0,2,241.550003,241.97000122070312,1
2022-11-15,0.3337621848739495,0.4767,0.1779,4,1,10,2,45,1,2,241.970001,241.72999572753906,0
2022-11-16,0.5668875,0.7717,0.0,5,0,3,6,16,1,2,241.729996,241.67999267578125,0
2022-11-17,0.3498961403508772,0.1779,0.0,4,0,4,9,36,2,2,241.679993,241.22000122070312,0
2022-11-18,0.0359206611570247,0.5267,0.4767,4,1,2,2,21,1,2,241.220001,241.6300048828125,1
2022-11-19,0.8820586206896552,0.8176,0.0,2,0,9,1,29,0,2,241.6300048828125,241.64999389648438,1
2022-11-20,0.5938676929072487,0.1779,0.0,4,0,6,150,642,1,2,241.64999389648438,242.0500030517578,1
2022-11-21,0.5677132203389831,0.4404,0.2263,5,3,8,13,74,1,2,242.050003,245.02999877929688,1
2022-11-22,0.2513576271186441,0.1779,0.0,2,0,2,3,30,1,2,245.029999,247.5800018310547,1
2022-11-23,0.3499459498207886,0.3612,0.0,5,0,13,15,279,2,2,247.580002,244.8866729736328,0
2022-11-24,0.0821422222222222,0.3612,0.8316,3,2,2,4,23,0,2,244.8866729736328,247.49000549316406,1
2022-11-25,-0.1784934640522875,0.3818,0.3818,4,4,7,15,115,3,2,247.490005,245.53750610351562,0
2022-11-26,0.6161635812939181,0.6264,0.3322,1,2,105,92,1376,36,2,245.53750610351562,246.6999969482422,1
2022-11-27,0.3103662337662337,0.1779,0.0,3,0,3,4,26,1,2,246.6999969482422,241.75999450683594,0
2022-11-28,0.0908742358078602,0.7783,0.765,5,2,2,5,29,1,2,241.759995,240.3300018310547,0
2022-11-29,0.4461721925133689,0.4215,0.0,4,0,5,26,94,2,2,240.330002,255.13999938964844,1
2022-11-30,0.1018415525114155,0.1779,0.5267,5,2,5,12,83,2,2,255.139999,254.69000244140625,0
2022-12-01,0.3581548780487805,0.4215,0.128,5,3,10,19,123,2,2,254.690002,255.02000427246094,1
2022-12-02,0.3806116279069767,0.4404,0.0,7,0,2,9,43,1,2,255.020004,249.38800048828125,0
2022-12-03,0.4526687671232877,0.5574,0.0,4,0,6,19,92,1,2,249.38800048828125,251.2949981689453,1
2022-12-04,0.1747934131736527,0.1779,0.5994,3,1,4,18,84,1,2,251.2949981689453,250.1999969482422,0
2022-12-05,0.0714269129287598,0.4215,0.1779,6,1,6,12,48,1,2,250.199997,245.1199951171875,0
2022-12-06,0.2304683729433272,0.25,0.4767,6,2,6,10,69,1,2,245.119995,244.3699951171875,0
2022-12-07,0.5186817679558011,0.3612,0.0,4,0,3,24,181,3,2,244.369995,247.39999389648438,1
2022-12-08,0.0614519999999999,0.1779,0.2263,8,3,3,8,60,1,2,247.399994,245.4199981689453,0
2022-12-09,0.1342962962962963,0.296,0.0,1,0,7,12,36,2,2,245.419998,246.5019989013672,1
2022-12-10,0.1170794871794871,0.1779,0.0,1,0,6,6,59,1,2,246.5019989013672,245.57749938964844,0
2022-12-11,-0.260830487804878,0.296,0.7096,2,4,2,8,47,1,2,245.57749938964844,252.50999450683594,1
2022-12-12,0.0082875266524519,0.296,0.4588,12,2,5,11,59,2,2,252.509995,256.9200134277344,1
2022-12-13,0.4435888086642599,0.4215,0.0,6,0,5,7,40,2,2,256.920013,257.2200012207031,1
2022-12-14,0.1230131832797427,0.25,0.0,5,0,3,8,52,1,2,257.220001,249.00999450683594,0
2022-12-15,0.227706,0.3468,0.0,3,0,0,4,13,0,2,249.009995,244.69000244140625,0
2022-12-16,0.4257312252964426,0.5267,0.0,2,0,2,5,43,0,2,244.690002,252.07000732421875,1
2022-12-17,0.087918439716312,0.2263,0.5574,2,1,3,9,47,1,2,252.07000732421875,251.9600067138672,0
2022-12-18,0.4458630094043887,0.7351,0.0,4,0,4,15,64,1,2,251.9600067138672,240.4499969482422,0
2022-12-19,0.2583586693548387,0.875,0.3612,5,2,3,8,62,1,2,240.449997,241.8000030517578,1
2022-12-20,0.6556733333333333,0.5423,0.0,2,0,1,2,15,1,2,241.800003,244.42999267578125,1
2022-12-21,0.3470723404255319,0.296,0.3182,5,1,4,3,27,1,2,244.429993,238.19000244140625,0
2022-12-22,0.2164932509505703,0.3612,0.0,7,0,25,58,301,7,2,238.190002,238.72999572753906,1
2022-12-23,0.5724583460949464,0.4215,0.0,8,0,10,8,82,1,2,238.729996,240.72000122070312,1
2022-12-24,0.1555700922266139,0.6808,0.5994,6,3,6,10,69,1,2,240.72000122070312,240.78750610351562,1
2022-12-25,0.0634285714285714,0.296,0.0,1,0,2,4,28,1,2,240.78750610351562,240.4499969482422,0
2022-12-26,0.6730698113207548,0.6705,0.0,4,0,2,1,14,0,2,240.4499969482422,236.9600067138672,0
2022-12-27,0.7018512396694215,0.6486,0.0,3,0,6,7,81,1,2,236.960007,234.52999877929688,0
2022-12-28,0.5515985974754558,0.4404,0.0,7,0,5,16,90,1,2,234.529999,241.00999450683594,1
2022-12-29,0.0876770491803278,0.0772,0.1531,4,1,5,8,49,1,2,241.009995,239.82000732421875,0
2022-12-30,0.3836507042253521,0.4588,0.0,3,0,12,14,107,0,2,239.820007,113.63500213623047,0
