date,weighted_avg_sentiment_score,daywise_median_positive_score,daywise_median_negative_score,daywise_positive_tweet_count,daywise_negative_tweet_count,daywise_avg_replyCount,daywise_avg_retweetCount,daywise_avg_likeCount,daywise_avg_quoteCount,company
2022-12-13,0.4435888086642599,0.4215,0.0,6,0,5,7,40,2,2
2022-12-14,0.12301318327974277,0.25,0.0,5,0,3,8,52,1,2
2022-12-15,0.22770600000000002,0.3468,0.0,3,0,0,4,13,0,2
2022-12-16,0.42573122529644264,0.5267,0.0,2,0,2,5,43,0,2
2022-12-17,0.08791843971631202,0.2263,0.5574,2,1,3,9,47,1,2
2022-12-18,0.4458630094043887,0.7351,0.0,4,0,4,15,64,1,2
2022-12-19,0.25835866935483875,0.875,0.3612,5,2,3,8,62,1,2
2022-12-20,0.6556733333333333,0.5423,0.0,2,0,1,2,15,1,2
2022-12-21,0.3470723404255319,0.296,0.3182,5,1,4,3,27,1,2
2022-12-22,0.21649325095057034,0.3612,0.0,7,0,25,58,301,7,2
2022-12-23,0.5724583460949464,0.4215,0.0,8,0,10,8,82,1,2
2022-12-24,0.15557009222661394,0.6808,0.5994,6,3,6,10,69,1,2
2022-12-25,0.06342857142857142,0.296,0.0,1,0,2,4,28,1,2
2022-12-26,0.6730698113207548,0.6705,0.0,4,0,2,1,14,0,2
2022-12-27,0.7018512396694215,0.6486,0.0,3,0,6,7,81,1,2
2022-12-28,0.5515985974754558,0.4404,0.0,7,0,5,16,90,1,2
2022-12-29,0.08767704918032787,0.0772,0.1531,4,1,5,8,49,1,2
2022-12-30,0.38365070422535213,0.4588,0.0,3,0,12,14,107,0,2
